"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","clear","2006",,"{""last_level"":20}","tr","Turkey","4N6KND"
"stage (App)","fail","2020",,"{""last_level"":9}","kr","South Korea","RHIGTJ"
"stage (App)","fail","2008",,"{""last_level"":20}","kr","South Korea","DQMN76"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","us","Germany","G20CD8"
"stage (App)","clear","2003",,"{""last_level"":20}","de","Germany","3W78ZR"
"stage (App)","fail","5003",,"{""last_level"":1}","us","United States","NUESI7"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","by","Poland","NCETX2"
"stage (App)","fail","5003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","us","United States","NUESI7"
"stage (App)","clear","2006",,"{""last_level"":20}","ru","United Kingdom","5FKAGP"
"stage (App)","clear","2001",,"{""last_level"":20}","fr","France","G4JCG1"
"stage (App)","clear","2002",,"{""last_level"":20}","ru","Russian Federation","TONU59"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","nl","Netherlands","60TDCZ"
"stage (App)","clear","3005",,"{""last_level"":20}","fr","France","TG37Y9"
"stage (App)","clear","2003",,"{""last_level"":20}","us","Netherlands","FJ7N51"
"stage (App)","fail","2014",,"{""last_level"":13}","th","Thailand","67O0MC"
"stage (App)","fail","2020",,"{""last_level"":9}","kr","South Korea","4NUO5A"
"stage (App)","clear","2004",,"{""last_level"":20}","gb","United Kingdom","M31RXQ"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","B6ZRKY"
"stage (App)","fail","5001",,"{""last_level"":12}","us","United States","BQ6D2A"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","us","United Kingdom","9EIT1V"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","pl","Poland","B1POF0"
"stage (App)","clear","2012",,"{""last_level"":20}","us","Peru","8ME2SU"
"stage (App)","clear","2001",,"{""last_level"":20}","it","Italy","RAABYD"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","CM7PFH"
"stage (App)","try","2001",,"{""last_level"":0}","ch","Switzerland","KFPNGJ"
"stage (App)","clear","3016",,"{""last_level"":20}","cz","Czech Republic","ZLFPXN"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","LMITW7"
"stage (App)","clear","5001",,"{""last_level"":20}","kr","South Korea","JGI2FT"
"stage (App)","try","2004",,"{""is_repeat_play"":true,""last_level"":0}","gb","United Kingdom","BBVXEW"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YX8S6V"
"stage (App)","fail","3014",,"{""last_level"":20}","us","United States","DDHGCY"
"stage (App)","fail","3014",,"{""exit_type"":""voluntary_exit"",""last_level"":20}","us","United States","DDHGCY"
"stage (App)","try","2001",,"{""last_level"":0}","de","Germany","62FFH3"
"stage (App)","clear","2015",,"{""is_repeat_play"":true,""last_level"":20}","ie","Ireland","UVJK1V"
"stage (App)","clear","2005",,"{""last_level"":20}","us","United States","J8WFCC"
"stage (App)","try","3010",,"{""last_level"":0}","au","Australia","2S7LOQ"
"stage (App)","fail","5001",,"{""last_level"":10}","kr","South Korea","5SKDNS"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","XP8KB2"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","GHQJLF"
"stage (App)","try","2001",,"{""last_level"":1}","jo","Jordan","A32J84"
"stage (App)","clear","2008",,"{""last_level"":20}","gb","United Kingdom","69KVYT"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","N9NCE5"
"stage (App)","clear","2003",,"{""last_level"":20}","cz","Czech Republic","PQ87XS"
"stage (App)","fail","3010",,"{""last_level"":15}","au","Australia","2S7LOQ"
"stage (App)","try","2003",,"{""last_level"":0}","de","Germany","ZNXUU2"
"stage (App)","try","5003",,"{""last_level"":0}","us","United States","NUESI7"
"stage (App)","try","3016",,"{""last_level"":0}","es","Spain","E954CT"
"stage (App)","fail","5002",,"{""last_level"":2}","fr","Algeria","V48LHO"
"stage (App)","try","2014",,"{""last_level"":0}","id","Indonesia","J2F4E1"
"stage (App)","clear","2004",,"{""last_level"":20}","us","Malaysia","98ZGG5"
"stage (App)","clear","3007",,"{""last_level"":20}","fr","France","EQIVFL"
"stage (App)","clear","2012",,"{""last_level"":20}","kr","South Korea","RIF4NB"
"stage (App)","fail","2005",,"{""last_level"":13}","gb","United Kingdom","BBVXEW"
"stage (App)","try","2001",,"{""last_level"":0}","de","Germany","L4NA9F"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Russian Federation","LLQXDG"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","LFI9ZD"
"stage (App)","clear","3009",,"{""last_level"":20}","kr","South Korea","HP9WUY"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","Z4SYZ3"
"stage (App)","fail","2003",,"{""last_level"":1}","eg","Egypt","BHR2H9"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","fr","France","UZ1EQS"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","eg","Egypt","BHR2H9"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","gb","Norway","4FDXN4"
"stage (App)","fail","2011",,"{""last_level"":13}","de","Belgium","21L165"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HW3AUB"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","S9TGU7"
"stage (App)","clear","3006",,"{""last_level"":20}","fr","France","JYGJ61"
"stage (App)","clear","3007",,"{""last_level"":20}","tw","Taiwan Province Of China","928M3U"
"stage (App)","try","2001",,"{""last_level"":1}","eg","Egypt","3OAOVK"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","ZDZ0YZ"
"stage (App)","try","2007",,"{""last_level"":0}","pl","Poland","GVWKZK"
"stage (App)","clear","3002",,"{""last_level"":20}","kr","South Korea","80O5TL"
"stage (App)","fail","2003",,"{""last_level"":2}","fr","France","UZ1EQS"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","fr","France","UZ1EQS"
"stage (App)","clear","2002",,"{""last_level"":20}","eg","Egypt","BHR2H9"
"stage (App)","fail","2014",,"{""last_level"":14}","ru","Finland","BZESIR"
"stage (App)","try","2005",,"{""is_repeat_play"":true,""last_level"":0}","es","Peru","NPJIL5"
"stage (App)","clear","2002",,"{""last_level"":20}","us","United States","F240DL"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","NUESI7"
"stage (App)","clear","3007",,"{""last_level"":20}","ru","Russian Federation","TR3Z3P"
"stage (App)","fail","2020",,"{""last_level"":7}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","KQGEEO"
"stage (App)","try","2005",,"{""last_level"":0}","se","Sweden","JZY3LL"
"stage (App)","clear","2002",,"{""last_level"":20}","us","India","JKYMF4"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","ZIV5Y3"
"stage (App)","clear","3009",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","PWLYKM"
"stage (App)","try","2001",,"{""last_level"":0}","us","Germany","URQPFA"
"stage (App)","clear","2003",,"{""last_level"":20}","tr","Turkey","K7EKV7"
"stage (App)","clear","2006",,"{""last_level"":20}","ua","Ukraine","45DD5Y"
"stage (App)","fail","2010",,"{""last_level"":19}","ua","Ukraine","W63441"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","sk","Slovakia (Slovak Republic)","CAYMDX"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Ukraine","53DDOM"
"stage (App)","clear","2002",,"{""last_level"":20}","ru","Netherlands","XKRXA6"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","IX6ZYU"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","JFU5A4"
"stage (App)","fail","2020",,"{""last_level"":10}","kr","South Korea","4NUO5A"
"stage (App)","try","2001",,"{""last_level"":1}","bg","Bulgaria","C3K1OX"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Kazakhstan","O12GED"
"stage (App)","fail","2010",,"{""last_level"":5}","kr","South Korea","VRBVLR"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","mx","Mexico","UG4H8E"
"stage (App)","fail","2010",,"{""exit_type"":""voluntary_exit"",""last_level"":5}","kr","South Korea","VRBVLR"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","JAD6ZV"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","UKUBUI"
"stage (App)","fail","2004",,"{""last_level"":16}","kr","South Korea","P0U0JV"
"stage (App)","fail","2010",,"{""last_level"":11}","th","Thailand","TQLF7X"
"stage (App)","fail","2009",,"{""is_repeat_play"":true,""last_level"":19}","de","Germany","7GCCG6"
"stage (App)","try","2003",,"{""last_level"":0}","fr","France","UZ1EQS"
"stage (App)","clear","2001",,"{""last_level"":20}","us","United States","3AA0TN"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","ZIFOHY"
"stage (App)","clear","3003",,"{""last_level"":20}","ru","Russian Federation","J2SY7B"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","CY22IO"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","vn","Viet Nam","ZB413O"
"stage (App)","try","2006",,"{""last_level"":0}","ru","Russian Federation","W3CQGK"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","RLYBGJ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","C7LCCJ"
"stage (App)","try","3002",,"{""last_level"":0}","hr","Croatia","HO3I18"
"stage (App)","fail","2005",,"{""last_level"":16}","es","Spain","AZCMCM"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","UKUBUI"
"stage (App)","fail","5001",,"{""last_level"":7}","gb","United Kingdom","HI84ON"
"stage (App)","try","2005",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","OD2DCG"
"stage (App)","try","2003",,"{""last_level"":0}","us","United States","TRHTI7"
"stage (App)","clear","3005",,"{""last_level"":20}","id","Indonesia","J2F4E1"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","AJH6DJ"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","pl","Poland","TWOG72"
"stage (App)","fail","2005",,"{""last_level"":17}","ru","Russian Federation","ZTM5NJ"
"stage (App)","fail","2010",,"{""last_level"":9}","it","Italy","3PXMEN"
"stage (App)","fail","2010",,"{""last_level"":17}","kr","South Korea","2JXL9W"
"stage (App)","fail","2005",,"{""last_level"":14}","gb","United Kingdom","CKSX4I"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","PZN4KW"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","ir","Iran (Islamic Republic Of)","M9WZH8"
"stage (App)","fail","2005",,"{""last_level"":17}","th","Thailand","17PYEY"
"stage (App)","fail","2016",,"{""last_level"":12}","us","United States","5FSKP7"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","U9VAUP"
"stage (App)","try","2001",,"{""last_level"":0}","fr","France","W94C6F"
"stage (App)","clear","3001",,"{""last_level"":20}","ru","Russian Federation","VQBO4Q"
"stage (App)","fail","2010",,"{""is_repeat_play"":true,""last_level"":19}","es","Spain","TTOVGB"
"stage (App)","clear","2002",,"{""last_level"":20}","de","Germany","ZNXUU2"
"stage (App)","clear","2002",,"{""last_level"":20}","us","United States","TRHTI7"
"stage (App)","fail","2009",,"{""last_level"":18}","fr","Algeria","V48LHO"
"stage (App)","fail","3014",,"{""last_level"":12}","fr","France","NOL356"
"stage (App)","try","2001",,"{""last_level"":0}","gb","United Kingdom","XFGBCS"
"stage (App)","try","2004",,"{""last_level"":0}","us","United States","0Y273L"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","CT33AM"
"stage (App)","try","3003",,"{""last_level"":0}","us","United States","00CH78"
"stage (App)","fail","2010",,"{""last_level"":18}","kr","South Korea","HZHH94"
"stage (App)","fail","2014",,"{""is_repeat_play"":true,""last_level"":18}","us","Belgium","LNINXS"
"stage (App)","fail","2005",,"{""last_level"":16}","it","Italy","VZTB34"
"stage (App)","clear","2006",,"{""last_level"":20}","pl","Poland","GVWKZK"
"stage (App)","try","2007",,"{""last_level"":0}","gb","United Kingdom","ARDSKY"
"stage (App)","clear","2005",,"{""last_level"":20}","es","Peru","NPJIL5"
"stage (App)","fail","2009",,"{""last_level"":18}","id","Indonesia","5I9LBY"
"stage (App)","try","3010",,"{""last_level"":0}","au","Australia","2S7LOQ"
"stage (App)","clear","2002",,"{""last_level"":20}","ro","Netherlands","XOSEFX"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Russian Federation","LYV9DY"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","nl","Belgium","AUGIPT"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","OAC467"
"stage (App)","try","2002",,"{""last_level"":0}","pt","Portugal","QHEB0X"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","21XOUB"
"stage (App)","clear","2011",,"{""last_level"":20}","cz","Czech Republic","N1WNIM"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","D73235"
"stage (App)","fail","2020",,"{""last_level"":4}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","gb","Nepal","GZFQSW"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":4}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","WNOV7Z"
"stage (App)","fail","2018",,"{""last_level"":8}","kr","South Korea","IACL9M"
"stage (App)","fail","2015",,"{""last_level"":10}","pl","Poland","85L5KP"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","0HZ59U"
"stage (App)","try","2007",,"{""last_level"":0}","us","Hungary","GT1753"
"stage (App)","fail","2010",,"{""last_level"":9}","de","Germany","CM7PFH"
"stage (App)","clear","2004",,"{""last_level"":20}","se","Sweden","JZY3LL"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","au","Australia","2S7LOQ"
"stage (App)","try","2002",,"{""last_level"":0}","it","Italy","FYRE0S"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","02WD06"
"stage (App)","clear","2007",,"{""last_level"":20}","id","Indonesia","5DRKY7"
"stage (App)","fail","2010",,"{""last_level"":12}","kr","South Korea","VRBVLR"
"stage (App)","fail","2010",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","kr","South Korea","VRBVLR"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","CGRJSN"
"stage (App)","clear","2009",,"{""last_level"":20}","gb","United Kingdom","XAYVE7"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","nl","Belgium","AUGIPT"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","EX9WYO"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","UZ1EQS"
"stage (App)","clear","2010",,"{""last_level"":20}","gb","Spain","HGBTW3"
"stage (App)","clear","3001",,"{""last_level"":20}","hr","Croatia","HO3I18"
"stage (App)","clear","2004",,"{""last_level"":20}","gb","United Kingdom","S3ILSH"
"stage (App)","try","2004",,"{""last_level"":0}","de","Germany","6PQ3RI"
"stage (App)","clear","2001",,"{""last_level"":20}","it","Italy","S45V73"
"stage (App)","fail","2012",,"{""last_level"":13}","kr","South Korea","R8TD30"
"stage (App)","try","2003",,"{""last_level"":0}","tr","Turkey","0RSIFF"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","O0G9PN"
"stage (App)","clear","2011",,"{""last_level"":20}","ru","Germany","B3UCU3"
"stage (App)","fail","2018",,"{""last_level"":6}","es","Spain","E954CT"
"stage (App)","try","2003",,"{""last_level"":0}","it","Italy","U5GAR7"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","by","Poland","NCETX2"
"stage (App)","fail","2020",,"{""last_level"":7}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","EX9WYO"
"stage (App)","fail","2005",,"{""last_level"":15}","it","Italy","SVL4VZ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","fr","Belgium","BC9AEP"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","PXEIQM"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","GHQJLF"
"stage (App)","clear","2001",,"{""last_level"":20}","it","Italy","FYRE0S"
"stage (App)","try","2001",,"{""last_level"":1}","it","Italy","JUEA5V"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","South Korea","DMVPGI"
"stage (App)","clear","2004",,"{""last_level"":20}","us","United States","014PVM"
"stage (App)","fail","2008",,"{""last_level"":16}","ru","Russian Federation","F8UL5C"
"stage (App)","try","2001",,"{""last_level"":0}","gb","Sweden","XB96UR"
"stage (App)","try","3002",,"{""last_level"":0}","us","Argentina","14VX7M"
"stage (App)","clear","2005",,"{""last_level"":20}","fr","France","DF56F5"
"stage (App)","clear","2003",,"{""last_level"":20}","id","Indonesia","6P3AKC"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","pl","Poland","RKR5UP"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","ZEABIJ"
"stage (App)","clear","2005",,"{""last_level"":20}","gb","United Kingdom","GAR383"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","iq","Iraq","JQDM9N"
